hip_angle,knee_angle,hip_force_y,knee_force_y,hip_force_x,knee_force_x,hip_force_z,knee_force_z,hip_torque,knee_torque
13.8937,22.895,0.32096,-0.0710697,0.703158,0.0638544,1.41418,0.604545,-0.0368311,2.01373
13.8666,22.8052,0.327947,-0.0841879,0.711972,0.0609154,1.35341,0.587218,0.0461273,2.17914
13.7558,22.7314,0.308708,-0.0786524,0.702228,0.0523099,1.33936,0.579103,1.1232,2.56748
13.6255,22.6854,0.284058,-0.0622476,0.70267,0.0437705,1.37048,0.588431,1.42062,2.51972
13.464,22.6149,0.265753,-0.0476087,0.702697,0.0420684,1.42505,0.608194,1.58803,2.265
13.3397,22.5426,0.266594,-0.0449353,0.697235,0.0478053,1.46177,0.622409,1.04286,2.51851
13.1448,22.4768,0.294084,-0.0595213,0.695071,0.0545494,1.45104,0.618722,0.184333,2.23106
12.9571,22.3335,0.333618,-0.0803653,0.69186,0.0599453,1.40158,0.597522,0.0405698,2.39772
12.7692,22.3219,0.341454,-0.085985,0.672542,0.0610606,1.34837,0.572402,0.860287,2.68462
12.615,22.2748,0.322481,-0.0774101,0.647331,0.0624582,1.32934,0.562073,1.4702,2.39062
12.5975,22.2184,0.30304,-0.0590641,0.614172,0.0658305,1.36954,0.572993,1.87749,2.24627
12.3861,22.1825,0.294563,-0.0395901,0.573998,0.0680712,1.4438,0.595038,2.12767,2.03247
12.2164,22.1218,0.280776,-0.0325208,0.562582,0.0663393,1.48194,0.610256,1.64462,1.61564
12.1654,22.0596,0.266575,-0.0432556,0.590501,0.0647827,1.44866,0.606272,1.55396,2.19275
12.0365,21.9422,0.283951,-0.0677737,0.631143,0.0677077,1.38243,0.588691,0.917775,3.22754
11.7712,21.7465,0.321861,-0.0877983,0.655836,0.0722877,1.33555,0.570893,0.0379882,4.55972
11.6661,21.7123,0.321698,-0.0803218,0.646457,0.0701901,1.33206,0.56189,-0.130652,4.12265
11.6394,21.6495,0.297827,-0.0643687,0.646727,0.0588388,1.37654,0.575499,-0.0104471,3.35981
11.5895,21.5619,0.276841,-0.0595611,0.678257,0.0373221,1.44259,0.607179,1.32776,2.57213
11.5518,21.6123,0.272844,-0.0668301,0.712361,0.0181301,1.4809,0.631698,1.74517,0.336371
11.5043,21.5131,0.296485,-0.0781328,0.714259,0.0245011,1.45402,0.620651,1.93098,1.84499
11.5505,21.4619,0.329453,-0.0913487,0.702021,0.0416963,1.38776,0.592186,0.984569,2.4332
11.5619,21.4532,0.344263,-0.095457,0.682739,0.054364,1.33583,0.570219,-0.128782,2.59318
11.5858,21.4927,0.325975,-0.079565,0.65341,0.0591928,1.33557,0.564663,0.76161,4.57578
11.6576,21.5256,0.282888,-0.0481915,0.619708,0.057034,1.38469,0.575986,1.00722,3.70217
11.7751,21.657,0.240703,-0.0208948,0.600045,0.0467129,1.44705,0.598091,1.53944,2.50254
11.8189,21.7071,0.240509,-0.0275861,0.630187,0.0287889,1.47431,0.621466,2.96339,2.07926
11.9141,21.78,0.282607,-0.0661174,0.702676,0.0140415,1.43717,0.629581,2.14499,-0.173045
12.0559,21.7695,0.333453,-0.096453,0.740312,0.0254186,1.35462,0.603244,1.15804,1.20906
12.1969,21.7263,0.356206,-0.0930587,0.705732,0.0556685,1.29216,0.562387,0.4387,3.71473
12.3631,21.895,0.340755,-0.0662944,0.641734,0.0733165,1.30286,0.547514,-0.91281,3.67513
12.47,21.9712,0.321851,-0.0474429,0.621216,0.0646815,1.37395,0.569387,1.25963,4.46881
12.6138,22.0506,0.319,-0.0482145,0.654934,0.045784,1.44449,0.605023,2.33713,2.73194
12.8263,22.2169,0.346435,-0.058326,0.695906,0.0484031,1.45753,0.616572,0.407022,1.00066
12.9398,22.0011,0.406349,-0.0792566,0.720944,0.0694394,1.4105,0.599272,-0.200118,2.84472
12.9995,22.0507,0.408116,-0.0835892,0.693651,0.0741045,1.35728,0.579738,-1.03104,3.16679
13.0791,22.276,0.348106,-0.065994,0.632474,0.0609398,1.33918,0.572738,-0.514618,2.72718
13.2132,22.3161,0.309143,-0.0499694,0.615698,0.0531952,1.3484,0.574181,1.32472,3.99708
13.319,22.209,0.309007,-0.0560671,0.680778,0.0440938,1.3703,0.587834,0.279474,2.54637
13.5834,22.3545,0.296872,-0.0657706,0.759686,0.0273617,1.39108,0.604512,0.380494,1.92582
13.6808,22.3888,0.278067,-0.076099,0.79536,0.00976749,1.39289,0.612205,1.2694,1.99653
13.794,22.6311,0.257241,-0.0819176,0.780209,0.00262338,1.36764,0.607616,0.590843,1.60127
13.8657,22.7071,0.253793,-0.0871603,0.753349,0.00978726,1.32826,0.59623,0.252034,2.44413
14.1647,22.9095,0.243451,-0.0773947,0.722776,0.0269775,1.30746,0.586798,-0.590385,3.64168
14.4167,23.1826,0.228195,-0.0538213,0.688658,0.0461039,1.32637,0.581975,-1.61735,4.11776
14.666,23.4492,0.231395,-0.0400151,0.686475,0.0527532,1.36507,0.57958,-1.31234,3.24154
14.8762,23.8211,0.263667,-0.052766,0.732533,0.0482425,1.38617,0.581179,-3.29558,2.8713
15.1253,24.013,0.308904,-0.08316,0.779624,0.0463295,1.3761,0.587823,-3.6318,1.0931
15.4689,24.3484,0.292769,-0.0799041,0.713915,0.0603793,1.35082,0.585642,-3.05802,1.55711
15.7124,25.3205,0.263693,-0.060253,0.636,0.0843275,1.32575,0.579996,-4.41045,2.84314
15.9193,25.0956,0.356475,-0.100805,0.733603,0.102602,1.30316,0.582765,-4.57751,1.89346
16.1677,25.5564,0.39781,-0.10515,0.799939,0.106636,1.32512,0.591147,-4.89123,2.50742
16.4314,26.0093,0.308089,-0.0380794,0.679451,0.0944862,1.39488,0.590446,-4.19946,1.68629
16.5987,26.7198,0.165709,0.0609982,0.46419,0.0874722,1.45738,0.573614,-0.329557,0.56588
16.7361,26.8488,0.142868,0.0911243,0.385749,0.103674,1.44637,0.549399,0.518722,2.38236
16.9351,27.1067,0.267138,0.0226989,0.543591,0.132538,1.36226,0.537311,-4.77797,2.61002
16.8927,26.7291,0.459845,-0.0958462,0.801382,0.159339,1.27928,0.540101,-7.39584,2.88319
17.0538,27.062,0.494368,-0.135618,0.889259,0.166391,1.27016,0.551876,-8.21919,3.78224
17.0342,27.3037,0.424896,-0.105081,0.815423,0.15617,1.34403,0.569411,-8.38618,3.28306
17.1221,27.46,0.368773,-0.0596222,0.72864,0.139767,1.43779,0.586694,-4.76918,2.97538
16.9665,27.4064,0.355113,-0.0233721,0.66758,0.132852,1.49988,0.595144,-4.46243,3.08141
17.0051,27.6814,0.329778,0.0074334,0.614671,0.141925,1.49169,0.583106,-4.57595,3.83961
17.0062,27.7133,0.3291,0.0190885,0.576776,0.163431,1.44361,0.558003,-3.98337,4.22921
16.9909,27.7932,0.340271,0.0173496,0.561352,0.178888,1.40936,0.540695,-4.65528,4.76378
16.9672,27.8424,0.353179,-0.00166261,0.576778,0.178501,1.40743,0.54341,-5.00942,4.44124
16.8848,27.8261,0.37201,-0.0297351,0.601909,0.173759,1.43702,0.567329,-5.8809,2.3831
16.7952,27.9482,0.393587,-0.0494119,0.601719,0.185488,1.46951,0.587879,-8.27124,3.12681
16.6461,27.7608,0.446061,-0.0740623,0.601811,0.211901,1.47823,0.593527,-11.1995,3.56223
16.545,27.7193,0.484312,-0.0841005,0.566672,0.234528,1.46066,0.576765,-13.5934,4.43003
16.4652,27.8586,0.492433,-0.0742614,0.513466,0.245338,1.42777,0.54948,-12.2779,5.77733
16.3232,27.6073,0.487479,-0.0658154,0.496185,0.240649,1.39787,0.529433,-11.0374,5.31083
16.3032,27.7492,0.436153,-0.033343,0.482397,0.225852,1.40445,0.528163,-9.56128,4.6367
16.1896,27.4981,0.348946,0.00489066,0.462087,0.198377,1.44943,0.547281,-6.55266,3.08562
16.1447,27.7696,0.251963,0.0418733,0.440273,0.175854,1.50865,0.578202,-6.56938,1.9616
15.9979,27.493,0.223357,0.0328382,0.481134,0.163661,1.53769,0.606264,-7.04164,2.01426
15.8933,27.563,0.209562,0.0123656,0.548257,0.146744,1.53066,0.617216,-8.1778,2.70675
15.6902,27.2411,0.196252,-0.00692558,0.596457,0.124404,1.50496,0.612566,-6.87245,2.68087
15.6805,27.3042,0.162182,3.72819e-05,0.574664,0.11238,1.48601,0.603976,-5.64083,2.98965
15.4879,27.1356,0.139438,0.00579105,0.554083,0.104643,1.48228,0.602864,-6.03258,2.64074
15.3951,26.8849,0.123355,0.0138305,0.555767,0.10051,1.50659,0.611388,-5.31169,0.652962
15.4158,27.0838,0.109589,0.0384333,0.515407,0.10973,1.55183,0.620012,-6.75795,0.592732
15.2921,27.0093,0.129978,0.0435119,0.483873,0.126158,1.57418,0.619881,-6.69857,0.534769
15.0977,26.7608,0.192103,0.02316,0.506613,0.143181,1.55595,0.607874,-7.46518,1.09439
15.087,26.9787,0.251218,0.0099377,0.513687,0.161166,1.51276,0.586399,-8.39661,2.99702
14.8357,26.7072,0.30645,-0.000571488,0.480446,0.175799,1.47172,0.567533,-7.46849,3.14145
14.6881,26.8533,0.349287,0.0100689,0.435732,0.192208,1.46262,0.559019,-8.03066,3.35529
14.55,26.6758,0.422541,0.00778939,0.485898,0.203271,1.47707,0.561132,-7.36547,3.37921
14.4053,26.6266,0.4853,-0.00259171,0.547292,0.209012,1.49107,0.564142,-7.10423,2.60395
14.1464,26.4644,0.489988,-0.0132537,0.490465,0.212961,1.47524,0.558365,-7.33434,2.83771
13.8613,26.2387,0.456098,-0.0210626,0.36406,0.218716,1.42515,0.544173,-7.02298,3.28741
13.6518,26.1064,0.44684,-0.0242303,0.314247,0.226824,1.38202,0.534929,-7.03308,4.11759
13.5409,26.0317,0.464249,-0.0209495,0.390564,0.230375,1.38425,0.541191,-8.36251,5.00855
13.4188,25.9174,0.47686,-0.0128242,0.49788,0.223162,1.4274,0.559176,-8.50654,4.97696
13.1109,25.694,0.460198,0.000307899,0.528866,0.215247,1.4777,0.579421,-8.6993,4.37862
12.9444,25.5946,0.451956,0.0139241,0.5182,0.209337,1.51095,0.594049,-9.72967,4.28371
12.6827,25.4362,0.420701,0.0216609,0.481295,0.191363,1.51115,0.5918,-9.21311,2.82515
12.4264,25.2509,0.356362,0.0138562,0.464607,0.156979,1.47373,0.577336,-6.81096,2.29959
12.1397,25.0342,0.265623,-0.011103,0.507697,0.111489,1.42328,0.562746,-4.85361,2.06815
11.6593,24.4599,0.222416,-0.0329108,0.554957,0.0833595,1.4062,0.557735,-5.082,0.964315
11.6864,24.7881,0.269835,-0.00978791,0.483289,0.127911,1.45305,0.564006,-4.80046,2.70292
11.2973,24.4935,0.348281,0.0115446,0.393964,0.179206,1.50569,0.576843,-8.09987,3.53554
11.0532,24.4428,0.401477,0.0307992,0.304698,0.221087,1.52662,0.583429,-10.0699,4.00241
10.774,24.3619,0.418641,0.0356624,0.243057,0.239631,1.50643,0.582137,-9.05671,4.87954
10.4781,24.1784,0.38222,0.0206432,0.276259,0.217254,1.46647,0.579324,-9.73967,4.1947
10.1121,23.8949,0.320198,-0.00475082,0.408687,0.154551,1.4485,0.580053,-7.42523,2.33554
9.81853,23.7609,0.262429,-0.00936626,0.523637,0.0954024,1.47073,0.586552,-3.57625,1.16688
9.54264,23.6331,0.235915,0.00170304,0.567955,0.0689121,1.52129,0.600438,-3.37103,-0.40653
9.27066,23.5349,0.240393,0.0174209,0.526981,0.0810247,1.54918,0.607442,-3.63097,-0.21988
9.07565,23.4879,0.260639,0.0319593,0.448325,0.112381,1.55284,0.606891,-4.33268,0.658119
8.81773,23.4159,0.281884,0.0406633,0.34415,0.152192,1.53263,0.599197,-7.29867,1.18001
8.66243,23.5053,0.300784,0.0400273,0.273212,0.183905,1.48962,0.585856,-8.11912,3.05773
8.33554,23.2644,0.308447,0.0203237,0.301014,0.180974,1.44916,0.573621,-8.16004,2.68514
8.1284,23.2193,0.317846,0.00939074,0.372122,0.161833,1.43941,0.570403,-9.43576,0.826374
7.85865,23.0875,0.304698,0.0130064,0.422473,0.135886,1.47443,0.580697,-6.00932,0.80818
7.54472,22.9939,0.296669,0.0230365,0.449234,0.119141,1.54667,0.599835,-5.5429,-1.11589
7.29734,22.9305,0.309793,0.0252979,0.444052,0.122923,1.5833,0.606337,-6.15728,-0.779973
7.02879,22.8047,0.344357,0.0157768,0.403986,0.143792,1.54993,0.592728,-2.99643,2.54778
6.76238,22.7326,0.39986,0.000538874,0.358748,0.16923,1.47687,0.563156,-7.10925,0.801802
6.4266,22.6403,0.443815,-0.0122303,0.336591,0.185954,1.42727,0.543647,-5.72958,4.03263
6.12869,22.5322,0.445995,-0.0140972,0.328592,0.187557,1.41675,0.540297,-4.58263,3.85946
5.81016,22.4088,0.436294,-0.00614714,0.326304,0.187746,1.44517,0.555977,-6.16956,3.43372
5.46531,22.2839,0.441387,0.00551469,0.322029,0.195777,1.49403,0.579357,-5.01577,4.8269
5.07376,22.1435,0.471456,0.0133716,0.3102,0.214779,1.53245,0.595269,-7.1095,3.89983
4.72828,21.9587,0.50696,0.0194047,0.301032,0.229257,1.52714,0.592327,-7.71789,5.64928
4.40527,21.8725,0.506477,0.0014027,0.32172,0.211045,1.4734,0.568729,-7.53548,3.71155
4.02999,21.6844,0.475719,-0.0172658,0.381833,0.173588,1.42659,0.553206,-7.0269,2.64117
3.64935,21.5045,0.425468,-0.0345344,0.472709,0.131135,1.43098,0.561559,-5.44171,1.58049
3.20394,21.3132,0.379756,-0.0361673,0.531988,0.102345,1.48512,0.585886,-5.17497,-0.300515
2.74998,21.0853,0.386452,-0.00999426,0.443574,0.125368,1.5321,0.598995,-4.13112,0.909005
2.58877,21.3517,0.441721,0.043244,0.211637,0.202417,1.53721,0.587272,-6.29471,1.99891
2.17788,21.1176,0.503705,0.0733663,0.0181215,0.266503,1.51177,0.564474,-7.20488,4.12972
1.77615,21.1826,0.525711,0.0703424,-0.00360083,0.276352,1.47077,0.54442,-6.67441,5.55547
1.01912,20.2146,0.506661,0.0225873,0.115811,0.227805,1.4313,0.538946,-7.98254,3.7597
0.865896,20.8318,0.460974,-0.000699548,0.277667,0.168768,1.42577,0.549597,-6.36213,3.07843
0.0701594,19.777,0.406477,-0.0677799,0.571527,0.0655273,1.45426,0.584058,-5.52214,0.26639
-0.389693,19.5535,0.374763,-0.095573,0.755116,0.0104512,1.49388,0.613369,-4.49621,-0.834349
-0.783673,19.3952,0.38935,-0.05443,0.595918,0.0574848,1.51351,0.615257,-4.42489,0.881434
-0.889989,20.0317,0.427771,0.033298,0.229924,0.170046,1.49759,0.590072,-7.10579,2.91056
-1.30382,19.838,0.464066,0.0689197,0.0293932,0.232193,1.46218,0.561743,-7.81689,4.69998
-1.71207,19.7423,0.474253,0.0492964,0.0788945,0.22271,1.43508,0.547462,-7.63847,4.49485
-2.11283,19.5438,0.470893,0.0149306,0.209794,0.182459,1.43952,0.552663,-6.50635,3.33578
-2.40773,19.5935,0.451113,0.00576818,0.277958,0.154816,1.4769,0.571688,-6.72282,2.5123
-2.74498,19.6456,0.437799,0.0112812,0.281212,0.147899,1.51111,0.591509,-6.20545,2.74722
-3.0371,19.5479,0.446718,0.00777713,0.276534,0.15415,1.5096,0.598355,-6.31682,3.20321
-3.27366,19.6802,0.478051,-0.00446845,0.288666,0.164191,1.47261,0.588449,-6.83105,3.99159
-3.60069,19.529,0.520695,-0.0224769,0.316104,0.16688,1.42355,0.567994,-7.34878,3.85356
-3.86584,19.653,0.515576,-0.0134041,0.291668,0.163425,1.39967,0.549205,-7.21924,3.16673
-4.0377,19.8702,0.480583,0.0134418,0.231369,0.168529,1.41526,0.547766,-6.73427,3.06479
-4.27582,19.9765,0.455656,0.0348577,0.188323,0.177923,1.45215,0.562759,-6.72118,2.84528
-4.43404,20.1913,0.448309,0.0405296,0.183767,0.184976,1.48587,0.57964,-7.22198,2.41529
-4.60161,20.2643,0.476836,0.0244861,0.215611,0.190273,1.49199,0.583829,-7.32552,2.49183
-4.71515,20.3443,0.509532,0.0020865,0.245709,0.192363,1.46318,0.568828,-8.12456,2.12714
-4.80245,20.5245,0.515799,-0.00574975,0.255026,0.191902,1.42076,0.544775,-8.02357,2.18799
-4.92208,20.6784,0.502295,0.00651521,0.23408,0.188402,1.4054,0.530574,-6.39339,2.5583
-5.0466,20.8831,0.487748,0.0261076,0.202581,0.185912,1.43102,0.535212,-6.17161,2.14568
-5.20753,21.0261,0.515322,0.0343106,0.183303,0.196517,1.48071,0.555513,-6.25929,1.92832
-5.34165,21.1661,0.569498,0.026372,0.182114,0.218729,1.51469,0.577481,-7.82081,1.98247
-5.43449,21.3541,0.612912,0.0105257,0.19411,0.241909,1.51231,0.587009,-10.4792,2.17926
-5.50712,21.451,0.618758,-0.00238654,0.201358,0.251771,1.47736,0.57507,-10.4194,2.93119
-5.6023,21.6514,0.592297,-0.00103267,0.192285,0.247267,1.43963,0.551719,-10.7304,3.53152
-5.71242,21.6821,0.567003,0.00616641,0.175502,0.238484,1.43088,0.536778,-9.75667,3.51628
-5.79976,21.8589,0.540244,0.0218617,0.153886,0.230522,1.46478,0.542549,-9.38486,3.91983
-5.91674,21.9443,0.526978,0.0301902,0.149311,0.229327,1.51811,0.564825,-10.2791,3.49156
-5.96622,21.9859,0.54123,0.0252242,0.167528,0.236547,1.55783,0.586708,-10.5398,3.4883
-6.00883,22.0586,0.550498,0.0176642,0.190236,0.236288,1.56091,0.591889,-10.776,3.59213
-6.03691,22.0851,0.546511,0.0108805,0.202023,0.222917,1.52134,0.573084,-9.48,2.26031
-6.04158,22.2553,0.547049,0.00819643,0.204026,0.210549,1.46059,0.539499,-8.31509,2.27345
-6.09628,22.2505,0.577967,-0.000415765,0.211716,0.212255,1.41813,0.515907,-8.17088,2.07819
-6.14436,22.4335,0.603427,0.00113126,0.205843,0.2253,1.41538,0.513239,-9.31366,2.06024
-6.18196,22.4768,0.619704,0.00960034,0.187611,0.244507,1.44293,0.526282,-10.083,2.68045
-6.21353,22.6001,0.613191,0.0212902,0.169331,0.254835,1.46606,0.540156,-10.3691,2.37726
-6.21979,22.7087,0.597104,0.0258646,0.172324,0.251866,1.46163,0.546702,-10.6842,2.34026
-6.26708,22.761,0.598794,0.0134416,0.209883,0.243442,1.43536,0.547769,-10.4812,1.88296
-6.30401,22.7467,0.628035,-0.0033644,0.254891,0.244383,1.42329,0.552956,-11.0898,2.03872
-6.24941,22.8226,0.655302,-0.00610492,0.262204,0.259952,1.43762,0.561333,-12.0313,2.78784
-6.20203,22.7717,0.683358,0.0118309,0.205492,0.287486,1.45947,0.56399,-12.1864,2.96232
-6.13267,22.8891,0.691117,0.0483953,0.0957061,0.311115,1.46851,0.550893,-10.978,4.99467
-6.06152,22.8638,0.706768,0.0694726,0.00742479,0.324339,1.45785,0.530489,-11.4888,4.55385
-5.97999,22.9126,0.733756,0.0477999,0.041539,0.318643,1.42919,0.515497,-11.4205,4.71054
-5.94438,22.9397,0.758181,-0.0187885,0.260876,0.28306,1.38745,0.514983,-11.7768,5.61016
-6.24305,21.9089,0.799138,-0.104039,0.457397,0.238595,1.36081,0.518163,-12.5488,3.1199
-5.84131,22.7866,0.810053,-0.0746185,0.372553,0.26397,1.35996,0.510859,-11.6546,4.61998
-5.85646,22.5796,0.825632,-0.034405,0.214796,0.30376,1.39751,0.518072,-12.1924,5.19697
-5.81215,22.475,0.831256,-0.00866734,0.167478,0.333065,1.45108,0.540873,-12.3758,5.45978
-5.82193,22.432,0.809006,0.00307254,0.165441,0.336081,1.48587,0.555549,-12.0656,6.20404
-5.72341,22.51,0.754024,0.0171432,0.157229,0.31506,1.48172,0.549019,-12.6065,4.79041
-5.7016,22.4507,0.69077,0.0253331,0.133562,0.283656,1.43919,0.525853,-10.9667,3.53297
-5.64597,22.5282,0.647527,0.0350046,0.117018,0.264215,1.40847,0.511156,-10.1531,3.37283
-5.64997,22.3466,0.661519,0.0277092,0.145112,0.26523,1.41432,0.518974,-9.94998,3.62852
-5.6491,22.1654,0.689564,0.0185435,0.176899,0.273682,1.43406,0.535022,-10.3002,3.90249
-5.64312,22.0361,0.680764,0.0206652,0.184428,0.272945,1.44572,0.543751,-10.6612,3.9774
-5.63479,22.0218,0.659271,0.0185396,0.202094,0.261721,1.43332,0.540341,-10.6586,3.27521
-5.671,21.6807,0.675485,-0.00811244,0.259734,0.252677,1.40478,0.532621,-10.5135,3.45343
-5.67402,21.5651,0.692171,-0.0321029,0.297768,0.252657,1.3861,0.528279,-11.5137,4.1984
-5.68114,21.4854,0.682352,-0.0338565,0.278715,0.262111,1.39715,0.532471,-11.6806,5.02275
-5.7374,21.3181,0.641482,-0.0119835,0.225298,0.264407,1.42398,0.543197,-11.6794,5.97951
-5.77038,21.2559,0.571549,0.0244228,0.173255,0.242702,1.45452,0.554213,-10.6473,4.92452
-5.79927,21.1271,0.531698,0.0425782,0.167579,0.219032,1.47939,0.563756,-9.13485,2.64588
-5.84185,20.9237,0.554227,0.028265,0.212716,0.216452,1.4798,0.567227,-9.92852,2.80258
-5.88212,20.7464,0.57332,0.00324345,0.258602,0.212951,1.45227,0.560885,-10.2133,2.35535
-5.98338,20.6401,0.55925,-0.00285656,0.259317,0.204445,1.42069,0.550092,-9.86038,2.14046
-6.02083,20.5868,0.534484,0.00954376,0.216,0.207334,1.40693,0.539574,-9.85803,3.46204
-6.0602,20.4643,0.53538,0.0193158,0.182075,0.22003,1.41804,0.539244,-10.0352,3.67348
-6.12252,20.3131,0.563715,0.0171895,0.185102,0.231942,1.44025,0.549141,-9.98781,4.34316
-6.18145,20.2342,0.60051,0.00370053,0.222461,0.235681,1.45693,0.561652,-10.5016,4.20496
-6.26157,20.0682,0.633069,-0.016708,0.272391,0.229925,1.45752,0.567835,-10.434,3.39235
-6.31861,20.0192,0.636503,-0.0258225,0.297008,0.218303,1.44594,0.565254,-9.98954,3.09304
-6.37433,20.0079,0.606227,-0.0212401,0.284928,0.20551,1.43231,0.557963,-9.78147,2.31152
-6.42625,19.9565,0.563046,-0.00369036,0.241473,0.201523,1.42488,0.54904,-8.90616,2.72313
-6.44253,19.9941,0.532955,0.0196928,0.187062,0.207791,1.43223,0.545439,-8.88037,3.12396
-6.53302,19.9695,0.535284,0.0341397,0.154685,0.217728,1.45125,0.550546,-9.03832,3.30821
-6.60985,19.9455,0.559163,0.0339538,0.156761,0.224341,1.46544,0.558584,-9.17687,3.52641
-6.69846,19.9137,0.586484,0.0208279,0.182014,0.22575,1.46039,0.559779,-9.39079,3.34437
-6.78094,19.8825,0.602605,0.00529667,0.207828,0.222641,1.43946,0.552398,-9.35383,3.32138
-6.86822,19.8535,0.602956,-0.00255577,0.214609,0.217944,1.41739,0.542619,-8.96807,3.38063
-6.95735,19.8559,0.594436,0.00104069,0.201206,0.216571,1.41886,0.541131,-8.46672,3.48459
-7.05651,19.8107,0.601301,0.00696536,0.182418,0.224446,1.44066,0.549256,-9.0037,3.15045
-7.15487,19.716,0.629321,0.00982272,0.168044,0.240696,1.46312,0.559019,-9.35957,3.4486
-7.25475,19.6941,0.650746,0.00962672,0.160716,0.251613,1.46846,0.561962,-9.9574,3.34933
-7.35893,19.6706,0.651551,0.0044212,0.164694,0.251702,1.44787,0.553355,-10.1417,3.25058
-7.41914,19.6468,0.642837,-0.0038515,0.180636,0.247055,1.41616,0.539336,-9.18745,4.16753
-7.5269,19.6073,0.637075,-0.0104955,0.188744,0.24298,1.40165,0.533368,-9.31695,4.29201
-7.64384,19.6076,0.638745,-0.00669942,0.178288,0.246294,1.41789,0.540634,-9.24717,4.44911
-7.76845,19.555,0.644048,0.0065329,0.151063,0.253551,1.4553,0.555827,-9.08118,4.62333
-7.89149,19.5132,0.641438,0.0224068,0.126646,0.25335,1.48802,0.567798,-9.35034,3.76363
-8.01914,19.4685,0.627201,0.0301807,0.117116,0.2421,1.49545,0.568496,-8.44628,2.84748
-8.14897,19.4059,0.61418,0.0229338,0.132773,0.22896,1.47417,0.558722,-8.16204,2.71264
-8.28667,19.2432,0.611726,0.00166446,0.16176,0.219575,1.43884,0.544903,-8.17189,2.95753
-8.44563,19.1664,0.613833,-0.0134027,0.18094,0.218906,1.41673,0.536716,-8.40321,3.48726
-8.52372,19.0594,0.610963,-0.0111342,0.164471,0.225432,1.42178,0.538848,-9.01732,4.05473
-8.59373,19.1117,0.593991,0.008598,0.127323,0.231457,1.44945,0.549137,-8.90193,4.188
-8.68582,19.0509,0.574902,0.0249155,0.100497,0.229057,1.47758,0.560723,-8.89321,3.85435
-8.74462,19.0108,0.566736,0.0278481,0.108682,0.22214,1.4853,0.565794,-8.67025,3.71996
-8.78045,18.9643,0.56956,0.0178584,0.138449,0.214048,1.46853,0.562359,-8.48358,3.57648
-8.79463,18.9881,0.574043,0.00431539,0.17287,0.206549,1.4437,0.556205,-8.86335,3.25229
-8.79388,18.9758,0.58161,-0.00572447,0.200579,0.202987,1.43512,0.555942,-8.71859,3.16961
-8.78202,18.9614,0.587151,-0.00525954,0.206021,0.20565,1.44935,0.562106,-8.49242,3.08861
-8.73269,19.0473,0.585854,0.00643737,0.180708,0.213748,1.46866,0.566517,-8.59588,2.97843
-8.71109,19.0695,0.594699,0.0153508,0.146297,0.225292,1.47474,0.565006,-8.44629,2.99768
-8.67874,19.1193,0.616351,0.0131445,0.126183,0.235992,1.45766,0.556179,-8.66858,3.10609
-8.64734,19.1687,0.639092,0.00290144,0.121359,0.240815,1.43091,0.544007,-9.20642,3.0201
-8.63988,19.2191,0.653,-0.00598543,0.124213,0.241328,1.4113,0.534003,-8.79701,3.20377
-8.5929,19.2595,0.65024,-0.00532634,0.124395,0.240677,1.40816,0.531594,-8.73548,3.39361
-8.56087,19.2846,0.636936,0.00649924,0.114447,0.241417,1.42184,0.536925,-8.31985,3.53672
-8.51825,19.3059,0.627639,0.0225156,0.0997729,0.245294,1.44415,0.546579,-8.15502,3.56139
-8.4927,19.3207,0.632804,0.0320512,0.088755,0.251048,1.46042,0.554643,-8.61922,3.49741
-8.46709,19.2788,0.652147,0.0263869,0.0922401,0.255784,1.45737,0.555168,-8.8932,3.52
-8.43196,19.2697,0.666602,0.00962876,0.110683,0.253634,1.43816,0.548407,-9.35401,3.48039
-8.32034,19.2201,0.663745,-0.00989071,0.152472,0.241601,1.42046,0.540983,-8.79527,3.72142
-8.38117,19.0109,0.654041,-0.0218531,0.201046,0.225968,1.41623,0.541566,-8.65047,3.44826
-8.32436,19.0594,0.629982,-0.0123326,0.206847,0.22006,1.43134,0.549428,-8.52352,3.27238
-8.28666,19.047,0.614272,0.00410679,0.177067,0.224082,1.46116,0.562756,-8.77931,3.1496
-8.28029,19.0277,0.611051,0.0142635,0.15731,0.227952,1.48414,0.571889,-9.50946,2.59969
-8.24689,19.0001,0.608787,0.0157201,0.158439,0.2271,1.47959,0.567894,-8.96435,2.82232
-8.15048,18.9797,0.595043,0.0139795,0.151392,0.223202,1.45316,0.553481,-8.69651,3.11643
-8.11752,18.9545,0.573299,0.0150633,0.125554,0.220531,1.42774,0.539042,-8.1568,3.45388
-8.02011,19.012,0.561682,0.0204437,0.105272,0.223669,1.42818,0.537141,-7.68771,3.95558
-8.06224,18.9654,0.579415,0.0202442,0.121774,0.229369,1.45523,0.551631,-8.30614,3.67086
-8.10994,18.8407,0.617029,0.0134716,0.155439,0.235165,1.48618,0.570281,-8.68741,3.32449
-8.08069,18.7835,0.636908,0.0088342,0.165482,0.237092,1.49438,0.577794,-8.7407,3.27449
-8.09452,18.7646,0.630767,0.0066402,0.157781,0.2332,1.47148,0.56975,-8.7553,3.02408
-8.13626,18.7155,0.618823,0.00547028,0.148066,0.225804,1.43909,0.553142,-8.21267,3.18495
-8.18441,18.6588,0.613668,0.00590085,0.138257,0.219673,1.41804,0.538692,-7.97861,3.34813
